Station Category,Station #,Station Name,Katakana Name,Lat,Lon,Lat Degree,Lat Minute,Lon Degree,Lon Minute,Elevation,Precipitation,Wind,Teperature,Sunshine,Snowfall,,,,,Note 1,Note 2
a,0706,十種峯,トクサガミネ,34.44000000,131.69500000,34,26.4,131,41.7,902,1,0,0,0,0,2004,10,28,,,
a,0707,津和野,ツワノ,34.46166667,131.77000000,34,27.7,131,46.2,165,1,1,1,1,0,9999,99,99,,,
a,0954,佐田,サダ,35.22166667,132.72333333,35,13.3,132,43.4,100,1,0,0,0,0,9999,99,99,,,
a,1093,桜江,サクラエ,34.95333333,132.33333333,34,57.2,132,20,32,1,0,0,0,0,9999,99,99,,,
a,1094,瑞穂,ミズホ,34.85333333,132.53000000,34,51.2,132,31.8,327,1,1,1,1,1,9999,99,99,,,
a,1095,伯太,ハクタ,35.35000000,133.27333333,35,21,133,16.4,23,1,0,0,0,0,9999,99,99,,,
a,1175,波佐,ハザ,34.78000000,132.19666667,34,46.8,132,11.8,370,1,0,0,0,0,9999,99,99,,,
a,1176,匹見,ヒキミ,34.57166667,132.01666667,34,34.3,132,1,259,1,0,0,0,0,9999,99,99,,,
a,1307,海士,アマ,36.09666667,133.09666667,36,5.8,133,5.8,3,1,1,1,1,0,9999,99,99,,,
a,1310,出雲,イズモ,35.33166667,132.73000000,35,19.9,132,43.8,20,1,1,1,1,0,9999,99,99,,,
a,1320,赤名,アカナ,35.00166667,132.71166667,35,0.1,132,42.7,444,1,1,1,1,1,9999,99,99,,,
a,1321,弥栄,ヤサカ,34.77666667,132.10833333,34,46.6,132,6.5,380,1,1,1,1,1,9999,99,99,,,
a,1322,六日市,ムイカイチ,34.35333333,131.93500000,34,21.2,131,56.1,311,1,1,1,1,0,2006,10,31,,,
a,1336,福光,フクミツ,35.07000000,132.33333333,35,4.2,132,20,8,1,0,0,0,0,9999,99,99,,,
a,1362,原山,ハラヤマ,34.86500000,132.40500000,34,51.9,132,24.3,741,1,0,0,0,0,2004,10,29,,,
a,1473,西郷岬,サイゴウミサキ,36.17833333,133.32333333,36,10.7,133,19.4,80,1,1,1,0,0,9999,99,99,,,
a,1474,高津,タカツ,34.67500000,131.79000000,34,40.5,131,47.4,54,1,1,1,0,0,9999,99,99,,,
a,1592,吉賀,ヨシカ,34.39166667,131.89333333,34,23.5,131,53.6,250,1,1,1,1,0,9999,99,99,,,
s,47742,境,サカイ,35.54333333,133.23500000,35,32.6,133,14.1,2,1,1,1,1,1,9999,99,99,,,
a,0709,青谷,アオヤ,35.52000000,133.99666667,35,31.2,133,59.8,13,1,1,1,1,0,9999,99,99,,,
s,47746,鳥取,トツトリ,35.48666667,134.23833333,35,29.2,134,14.3,7.1,1,1,1,1,1,9999,99,99,,,
a,0711,岩井,イワイ,35.55833333,134.36000000,35,33.5,134,21.6,19,1,1,1,1,0,9999,99,99,,,
s,47744,米子,ヨナゴ,35.43333333,133.33833333,35,26,133,20.3,6.5,1,1,1,1,1,9999,99,99,,,
a,0713,倉吉,クラヨシ,35.47333333,133.83833333,35,28.4,133,50.3,8,1,1,1,1,1,9999,99,99,,,
a,0714,菅俵原,スゲタワラ,35.41833333,133.98833333,35,25.1,133,59.3,713,1,0,0,0,0,1981,11,19,,,
a,0715,霊石山,レイセキサン,35.41166667,134.21333333,35,24.7,134,12.8,320,1,0,0,0,0,1981,11,27,,,
a,0716,大山,ダイセン,35.39333333,133.53666667,35,23.6,133,32.2,875,1,0,0,0,1,9999,99,99,,,
a,0717,古峠山,コトウヤマ,35.26833333,133.43833333,35,16.1,133,26.3,594,1,0,0,0,0,1981,11,6,,,
a,0718,智頭,チズ,35.26333333,134.24000000,35,15.8,134,14.4,182,1,1,1,1,1,9999,99,99,,,
a,0938,日南,ニチナン,35.16500000,133.32166667,35,9.9,133,19.3,290,1,0,0,0,0,1978,11,15,,,
a,1177,関金,セキガネ,35.37833333,133.75666667,35,22.7,133,45.4,150,1,0,0,0,0,9999,99,99,,,
a,1178,若桜,ワカサ,35.33333333,134.40500000,35,20,134,24.3,231,1,0,0,0,0,9999,99,99,,,
a,1231,塩津,シオツ,35.52333333,133.56666667,35,31.4,133,34,15,1,1,1,1,0,9999,99,99,2007年3月31日までの地点名「下市」,,
a,1304,茶屋,チャヤ,35.18666667,133.23000000,35,11.2,133,13.8,490,1,1,1,1,0,9999,99,99,,,
a,1385,佐治,サジ,35.32833333,134.11333333,35,19.7,134,6.8,210,1,0,0,0,0,9999,99,99,,,
a,1389,江尾,エビ,35.28833333,133.48333333,35,17.3,133,29,155,1,0,0,0,0,9999,99,99,,,
a,1391,鹿野,シカノ,35.41333333,134.01666667,35,24.8,134,1,210,1,0,0,0,0,9999,99,99,,,
a,1519,湖山,コヤマ,35.53000000,134.16500000,35,31.8,134,9.9,15,1,1,1,0,0,9999,99,99,,,
a,0719,大山寺,タイサンジ,34.16333333,134.39333333,34,9.8,134,23.6,690,1,0,0,0,0,2008,3,19,,,
a,0720,池田,イケダ,34.02333333,133.79500000,34,1.4,133,47.7,214,1,1,1,1,0,9999,99,99,,,
s,47895,徳島,トクシマ,34.06666667,134.57333333,34,4,134,34.4,1.6,1,1,1,1,1,9999,99,99,,,
a,0722,江田山,エダヤマ,33.92166667,134.26500000,33,55.3,134,15.9,1100,1,0,0,0,0,1978,11,4,,,
a,0723,太竜寺山,タイリュウジヤマ,33.87333333,134.52833333,33,52.4,134,31.7,600,1,0,0,0,0,2008,3,19,,,
a,0724,日和佐,ヒワサ,33.73166667,134.53833333,33,43.9,134,32.3,3,1,1,1,1,0,9999,99,99,,,
a,0725,宍喰,シシクイ,33.56333333,134.30500000,33,33.8,134,18.3,4,1,1,1,1,0,2009,2,18,,,
a,0972,穴吹,アナブキ,34.04000000,134.15666667,34,2.4,134,9.4,160,1,1,1,1,0,9999,99,99,,,
a,1098,福原旭,フクハラアサヒ,33.87833333,134.38833333,33,52.7,134,23.3,290,1,0,0,0,0,9999,99,99,,,
a,1242,蒲生田,カモダ,33.83666667,134.74166667,33,50.2,134,44.5,10,1,1,1,1,0,9999,99,99,,,
a,1252,京上,キョウジョウ,33.86666667,133.90333333,33,52,133,54.2,560,1,1,1,1,0,9999,99,99,,,
a,1327,半田,ハンダ,33.99000000,134.03666667,33,59.4,134,2.2,228,1,0,0,0,0,9999,99,99,,,
a,1352,木頭,キトウ,33.77166667,134.20500000,33,46.3,134,12.3,330,1,1,1,1,0,9999,99,99,,,
a,1358,旭丸,アサヒマル,33.93333333,134.32666667,33,56,134,19.6,1200,1,0,0,0,0,2009,11,20,,,
s,47894,剣山,ツルギサン,33.85333333,134.09666667,33,51.2,134,5.8,1944.8,1,1,1,1,1,2001,3,31,,,
a,1604,海陽,カイヨウ,33.61166667,134.35500000,33,36.7,134,21.3,5,1,1,1,1,0,9999,99,99,,,
a,1604,海陽,カイヨウ,33.61166667,134.35500000,33,36.7,134,21.3,5,1,1,1,1,0,9999,99,99,,,
a,0726,内海,ウチノミ,34.47166667,134.27333333,34,28.3,134,16.4,20,1,1,1,1,0,9999,99,99,,,
s,47891,高松,タカマツ,34.31666667,134.05333333,34,19,134,3.2,8.7,1,1,1,1,1,9999,99,99,,,
s,47890,多度津,タドツ,34.27500000,133.75166667,34,16.5,133,45.1,3.7,1,1,1,1,1,9999,99,99,,,
a,0729,滝宮,タキノミヤ,34.23666667,133.92333333,34,14.2,133,55.4,60,1,1,1,1,0,9999,99,99,,,
a,0730,引田,ヒケタ,34.21333333,134.40666667,34,12.8,134,24.4,12,1,1,1,1,0,9999,99,99,,,
a,0731,竜王山,リュウオウザン,34.11333333,134.05000000,34,6.8,134,3,1040,1,0,0,0,0,9999,99,99,,,
a,1239,財田,サイタ,34.12000000,133.77166667,34,7.2,133,46.3,65,1,1,1,1,0,9999,99,99,,,
a,1475,香南,コウナン,34.21333333,134.01500000,34,12.8,134,0.9,185,1,1,1,0,0,9999,99,99,,,
a,0732,大三島,オオミシマ,34.25000000,133.00666667,34,15,133,0.4,9,1,1,1,1,0,9999,99,99,,,
a,0733,玉川,タマガワ,34.01833333,132.94000000,34,1.1,132,56.4,67,1,0,0,0,0,9999,99,99,,,
a,0734,新居浜,ニイハマ,33.96000000,133.28166667,33,57.6,133,16.9,6,1,1,1,1,0,9999,99,99,,,
a,0735,四国中央,シコクチュウオウ,33.98166667,133.58166667,33,58.9,133,34.9,75,1,1,1,1,0,9999,99,99,2009年2月9日までの地点名「三島」,,
s,47887,松山,マツヤマ,33.84333333,132.77666667,33,50.6,132,46.6,32.2,1,1,1,1,1,9999,99,99,,,
a,0737,上林,カミハヤシ,33.73833333,132.89000000,33,44.3,132,53.4,460,1,0,0,0,0,9999,99,99,,,
a,0738,成就社,ジョウジュシャ,33.79500000,133.13166667,33,47.7,133,7.9,1280,1,0,0,0,0,9999,99,99,,,
a,0739,長浜,ナガハマ,33.61666667,132.48000000,33,37,132,28.8,4,1,1,1,1,0,9999,99,99,,,
a,0740,中山,ナカヤマ,33.63833333,132.70833333,33,38.3,132,42.5,163,1,0,0,0,0,9999,99,99,,,
a,0741,久万,クマ,33.66333333,132.89500000,33,39.8,132,53.7,511,1,1,1,1,0,9999,99,99,,,
a,0742,獅子越峠,シシゴエトウゲ,33.54333333,132.83166667,33,32.6,132,49.9,1000,1,0,0,0,0,9999,99,99,,,
a,0743,八幡浜,ヤワタハマ,33.44833333,132.43333333,33,26.9,132,26,8,1,0,0,0,0,9999,99,99,,,
s,47892,宇和島,ウワジマ,33.22666667,132.55166667,33,13.6,132,33.1,2.4,1,1,1,1,1,9999,99,99,,,
a,0745,御荘,ミショウ,32.96333333,132.57000000,32,57.8,132,34.2,12,1,1,1,1,0,9999,99,99,,,
a,0958,西条,サイジョウ,33.91500000,133.08000000,33,54.9,133,4.8,4,1,1,1,1,0,9999,99,99,2007年2月15日までの地点名「丹原」,,
a,0959,大洲,オオズ,33.50833333,132.53500000,33,30.5,132,32.1,20,1,1,1,1,0,9999,99,99,,,
a,0960,三崎,ミサキ,33.38666667,132.12166667,33,23.2,132,7.3,2,1,1,1,1,0,1997,7,30,,,
a,0961,宇和,ウワ,33.36666667,132.50333333,33,22,132,30.2,200,1,1,1,1,0,9999,99,99,,,
a,1077,今治,イマバリ,34.05333333,132.97500000,34,3.2,132,58.5,27,1,1,1,1,0,9999,99,99,,,
a,1260,富郷,トミサト,33.91500000,133.51000000,33,54.9,133,30.6,310,1,0,0,0,0,9999,99,99,,,
a,1350,近永,チカナガ,33.25333333,132.67500000,33,15.2,132,40.5,129,1,1,1,1,0,9999,99,99,,,
a,1456,瀬戸,セト,33.44666667,132.25666667,33,26.8,132,15.4,143,1,1,1,1,0,9999,99,99,,,
a,1521,松山南吉田,マツヤマミナミヨシダ,33.82666667,132.69833333,33,49.6,132,41.9,4,1,1,1,0,0,9999,99,99,,,
a,0746,本山,モトヤマ,33.75333333,133.57500000,33,45.2,133,34.5,252,1,1,1,1,0,9999,99,99,,,
a,0747,繁藤,シゲトウ,33.67833333,133.68500000,33,40.7,133,41.1,346,1,0,0,0,0,9999,99,99,,,
a,0748,佐川,サカワ,33.51166667,133.27166667,33,30.7,133,16.3,80,1,0,0,0,0,9999,99,99,,,
a,0749,成山,ナルヤマ,33.59166667,133.40000000,33,35.5,133,24,737,1,0,0,0,0,2009,11,20,,,
s,47893,高知,コウチ,33.56666667,133.54833333,33,34,133,32.9,0.5,1,1,1,1,1,9999,99,99,,,
a,0751,南国,ナンゴク,33.59333333,133.64333333,33,35.6,133,38.6,10,1,1,1,1,0,1978,3,12,,,
a,0752,芸西,ゲイセイ,33.55166667,133.83833333,33,33.1,133,50.3,420,1,0,0,0,0,2009,11,20,,,
a,0753,鳥形山,トリガタヤマ,33.48000000,133.08333333,33,28.8,133,5,835,1,0,0,0,0,9999,99,99,,,
a,0754,船戸,フナト,33.41666667,133.08833333,33,25,133,5.3,428,1,0,0,0,0,9999,99,99,,,
a,0755,安芸,アキ,33.48833333,133.93333333,33,29.3,133,56,6,1,1,1,1,0,9999,99,99,,,
a,0756,須崎,スサキ,33.38500000,133.27666667,33,23.1,133,16.6,4,1,1,1,1,0,9999,99,99,,,
a,0757,佐喜浜,サキハマ,33.39333333,134.20500000,33,23.6,134,12.3,12,1,0,0,0,0,9999,99,99,,,
a,0758,窪川,クボカワ,33.20666667,133.12833333,33,12.4,133,7.7,205,1,1,1,1,0,9999,99,99,,,
s,47899,室戸岬,ムロトミサキ,33.25166667,134.17666667,33,15.1,134,10.6,185,1,1,1,1,1,9999,99,99,,,
a,0760,堂ケ森,ドウガモリ,33.15833333,132.87666667,33,9.5,132,52.6,857,1,0,0,0,0,2005,10,17,,,
a,0761,大正,タイショウ,33.19333333,132.97166667,33,11.6,132,58.3,150,1,0,0,0,0,9999,99,99,,,
s,47897,宿毛,スクモ,32.92000000,132.69500000,32,55.2,132,41.7,2.2,1,1,1,1,1,9999,99,99,,,
a,0763,中村,ナカムラ,32.99000000,132.92000000,32,59.4,132,55.2,8,1,1,1,1,0,9999,99,99,,,
s,47898,清水,シミズ,32.72166667,133.01000000,32,43.3,133,0.6,31,1,1,1,1,1,9999,99,99,1938年7月12日までの地点名「足摺」,,
a,0921,梼原,ユスハラ,33.39000000,132.92166667,33,23.4,132,55.3,415,1,1,1,1,0,9999,99,99,,,
a,0955,田野,タノ,33.42666667,134.00666667,33,25.6,134,0.4,17,1,0,0,0,0,9999,99,99,,,
a,1179,池川,イケガワ,33.60833333,133.16833333,33,36.5,133,10.1,150,1,0,0,0,0,9999,99,99,,,
a,1229,大栃,オオドチ,33.69833333,133.87500000,33,41.9,133,52.5,210,1,1,1,1,0,9999,99,99,,,
a,1233,佐賀,サガ,33.07833333,133.10166667,33,4.7,133,6.1,3,1,1,1,1,0,9999,99,99,,,
a,1235,江川崎,エカワサキ,33.17000000,132.79166667,33,10.2,132,47.5,72,1,1,1,1,0,9999,99,99,,,
a,1249,後免,ゴメン,33.59000000,133.64333333,33,35.4,133,38.6,12,1,1,1,1,0,9999,99,99,,,
a,1281,魚梁瀬,ヤナセ,33.61500000,134.10833333,33,36.9,134,6.5,450,1,0,0,0,0,9999,99,99,,,
a,1351,本川,ホンガワ,33.76500000,133.33833333,33,45.9,133,20.3,550,1,1,1,1,0,9999,99,99,,,
a,1476,南国日章,ナンコクニッショウ,33.54500000,133.66833333,33,32.7,133,40.1,9,1,1,1,0,0,9999,99,99,,,
a,1556,三崎,ミサキ,32.79500000,132.87166667,32,47.7,132,52.3,9,1,0,0,0,0,9999,99,99,,,
a,0765,須佐,スサ,34.61500000,131.62333333,34,36.9,131,37.4,50,1,1,1,1,0,9999,99,99,,,
s,47754,萩,ハギ,34.41000000,131.40500000,34,24.6,131,24.3,2.2,1,1,1,1,1,9999,99,99,,,
a,0767,徳佐,トクサ,34.39833333,131.72500000,34,23.9,131,43.5,310,1,1,1,1,0,9999,99,99,,,
a,0768,鍋提峠,ナベサゲトウゲ,34.26500000,131.09500000,34,15.9,131,5.7,400,1,0,0,0,0,2009,11,20,,,
a,0769,秋吉台,アキヨシダイ,34.23500000,131.30666667,34,14.1,131,18.4,240,1,1,1,1,0,9999,99,99,,,
a,0770,瀬戸原,セトバラ,34.21500000,131.58166667,34,12.9,131,34.9,338,1,0,0,0,0,1980,11,1,,,
a,0771,広瀬,ヒロセ,34.26166667,131.95166667,34,15.7,131,57.1,97,1,1,1,1,0,9999,99,99,,,
a,0772,豊田,トヨタ,34.18666667,131.07666667,34,11.2,131,4.6,40,1,1,1,1,0,9999,99,99,2005年2月28日までの地点名「西市」,,
a,0773,桜山,サクラヤマ,34.14833333,131.21833333,34,8.9,131,13.1,451,1,0,0,0,0,2010,3,26,,,
s,47784,山口,ヤマグチ,34.16166667,131.46166667,34,9.7,131,27.7,18.1,1,1,1,1,1,9999,99,99,,,
a,0775,防府,ホウフ,34.04000000,131.53333333,34,2.4,131,32,4,1,1,1,1,0,9999,99,99,,,
a,0776,下松,クダマツ,34.02000000,131.87333333,34,1.2,131,52.4,52,1,1,1,1,0,9999,99,99,,,
s,47762,下関,シモノセキ,33.94833333,130.92500000,33,56.9,130,55.5,3.3,1,1,1,1,1,9999,99,99,,,
a,0778,宇部,ウベ,33.93000000,131.27833333,33,55.8,131,16.7,5,1,1,1,0,0,9999,99,99,,,
a,0779,安下庄,アゲノショウ,33.90333333,132.29333333,33,54.2,132,17.6,5,1,1,1,1,0,9999,99,99,,,
a,0913,玖珂,クガ,34.09500000,132.07500000,34,5.7,132,4.5,68,1,1,1,1,0,9999,99,99,,,
a,0939,油谷,ユヤ,34.37000000,131.05500000,34,22.2,131,3.3,20,1,1,1,1,0,9999,99,99,,,
a,0940,岩国,イワクニ,34.15500000,132.17833333,34,9.3,132,10.7,41,1,1,1,1,0,9999,99,99,,,
a,0941,周東,シュウトウ,34.08833333,132.04500000,34,5.3,132,2.7,45,1,0,0,0,0,1977,2,28,,,
a,0942,柳井,ヤナイ,33.95833333,132.11333333,33,57.5,132,6.8,3,1,1,1,1,0,9999,99,99,,,
a,1100,羅漢山,ラカンザン,34.35000000,132.06333333,34,21,132,3.8,945,1,0,0,0,0,9999,99,99,,,
a,1101,長野山,ナガノヤマ,34.27833333,131.88166667,34,16.7,131,52.9,970,1,0,0,0,0,2010,3,9,,,
a,1261,和田,ワダ,34.14833333,131.73500000,34,8.9,131,44.1,140,1,0,0,0,0,9999,99,99,,,
a,1367,篠生,シノブ,34.30333333,131.57666667,34,18.2,131,34.6,205,1,0,0,0,0,9999,99,99,,,
a,1614,鹿野,カノ,34.22500000,131.81500000,34,13.5,131,48.9,368,1,0,0,0,0,9999,99,99,,,
a,1614,鹿野,カノ,34.22500000,131.81500000,34,13.5,131,48.9,368,1,0,0,0,0,9999,99,99,,,
a,1620,東厚保,ヒガシアツ,34.11833333,131.18166667,34,7.1,131,10.9,56,1,0,0,0,0,9999,99,99,,,
a,0780,八幡,ヤハタ,33.85166667,130.74333333,33,51.1,130,44.6,20,1,1,1,1,0,9999,99,99,,,
a,0781,小倉,コクラ,33.83500000,130.94666667,33,50.1,130,56.8,3,1,0,0,0,0,1977,2,16,,,
a,0782,行橋,ユクハシ,33.71333333,130.97500000,33,42.8,130,58.5,9,1,1,1,1,0,9999,99,99,,,
a,0783,篠栗,ササグリ,33.63833333,130.54500000,33,38.3,130,32.7,376,1,0,0,0,0,2009,11,20,,,
s,47809,飯塚,イイヅカ,33.65166667,130.69333333,33,39.1,130,41.6,37.1,1,1,1,1,1,9999,99,99,,,
a,0785,前原,マエバル,33.56000000,130.19000000,33,33.6,130,11.4,5,1,1,1,1,0,9999,99,99,,,
s,47807,福岡,フクオカ,33.58166667,130.37500000,33,34.9,130,22.5,2.5,1,1,1,1,1,9999,99,99,,,
a,0787,九千部山,クセンブヤマ,33.41666667,130.44500000,33,25,130,26.7,852,1,0,0,0,0,2010,3,2,,,
a,0788,朝倉,アサクラ,33.40500000,130.69500000,33,24.3,130,41.7,36,1,1,1,1,0,9999,99,99,2006年5月31日までの地点名「甘木」,,
a,0789,英彦山,ヒコサン,33.48833333,130.92333333,33,29.3,130,55.4,823,1,0,0,0,0,9999,99,99,,,
a,0790,久留米,クルメ,33.30333333,130.49333333,33,18.2,130,29.6,7,1,1,1,1,0,9999,99,99,,,
a,0791,耳納山,ミノウサン,33.29166667,130.62500000,33,17.5,130,37.5,607,1,0,0,0,0,9999,99,99,,,
a,0792,黒木,クロギ,33.22500000,130.64500000,33,13.5,130,38.7,144,1,1,1,1,0,9999,99,99,,,
a,0793,大牟田,オオムタ,33.00666667,130.46666667,33,0.4,130,28,40,1,1,1,1,0,9999,99,99,,,
a,0943,宗像,ムナカタ,33.80833333,130.53833333,33,48.5,130,32.3,7,1,1,1,1,0,9999,99,99,,,
a,0944,頂吉,カグメヨシ,33.74166667,130.84333333,33,44.5,130,50.6,180,1,0,0,0,0,2012,2,15,,,
a,0945,柳川,ヤナガワ,33.16000000,130.40333333,33,9.6,130,24.2,7,1,0,0,0,0,9999,99,99,,,
a,1046,添田,ソエダ,33.55833333,130.85500000,33,33.5,130,51.3,92,1,1,1,1,0,9999,99,99,,,
a,1141,太宰府,ダザイフ,33.49666667,130.49000000,33,29.8,130,29.4,52,1,1,1,1,0,9999,99,99,,,
a,1477,博多,ハカタ,33.58333333,130.45166667,33,35,130,27.1,9,1,1,1,0,0,9999,99,99,,,
a,1527,曽根,ソネ,33.83500000,130.94666667,33,50.1,130,56.8,3,1,1,1,0,0,2006,3,15,,,
a,1590,空港北町,クウコウキタマチ,33.84500000,131.03500000,33,50.7,131,2.1,7,1,1,1,0,0,9999,99,99,,,
a,1611,早良脇山,サワラワキヤマ,33.48833333,130.35333333,33,29.3,130,21.2,83,1,0,0,0,0,9999,99,99,,,
a,1611,早良脇山,サワラワキヤマ,33.48833333,130.35333333,33,29.3,130,21.2,83,1,0,0,0,0,9999,99,99,,,
a,1637,東谷,ヒガシタニ,33.77833333,130.86500000,33,46.7,130,51.9,55,1,0,0,0,0,9999,99,99,,,
a,1657,小呂島,オロノシマ,33.86333333,130.03500000,33,51.8,130,2.1,49,1,0,0,0,0,9999,99,99,,,
a,0794,中津,ナカツ,33.58666667,131.24500000,33,35.2,131,14.7,12,1,1,1,1,0,9999,99,99,,,
a,0795,豊後高田,ブンゴタカダ,33.57000000,131.43333333,33,34.2,131,26,5,1,1,1,1,0,9999,99,99,,,
a,0796,武蔵,ムサシ,33.47833333,131.73666667,33,28.7,131,44.2,5,1,1,1,0,0,9999,99,99,,,
a,0797,伏木,フシキ,33.37500000,130.98166667,33,22.5,130,58.9,420,1,0,0,0,0,2005,3,31,,,
s,47814,日田,ヒタ,33.32166667,130.92833333,33,19.3,130,55.7,82.9,1,1,1,1,1,9999,99,99,,,
a,0799,湯布院,ユフイン,33.25333333,131.34666667,33,15.2,131,20.8,435,1,1,1,1,0,9999,99,99,,,
s,47815,大分,オオイタ,33.23500000,131.61833333,33,14.1,131,37.1,4.6,1,1,1,1,1,9999,99,99,,,
a,0801,佐賀関,サガノセキ,33.24833333,131.86500000,33,14.9,131,51.9,1,1,0,0,0,0,9999,99,99,,,
a,0802,釈迦岳,シャカダケ,33.18833333,130.89166667,33,11.3,130,53.5,1200,1,0,0,0,0,2004,11,4,,,
a,0803,湯平,ユノヒラ,33.18500000,131.33166667,33,11.1,131,19.9,805,1,0,0,0,0,1977,6,1,,,
a,0804,温見,ヌクミ,33.07500000,131.43000000,33,4.5,131,25.8,591,1,0,0,0,0,2009,11,20,,,
a,0805,犬飼,イヌカイ,33.06500000,131.63166667,33,3.9,131,37.9,100,1,1,1,1,0,9999,99,99,,,
a,0806,竹田,タケタ,32.97333333,131.39833333,32,58.4,131,23.9,261,1,1,1,1,0,9999,99,99,,,
a,0807,出羽,イズルハ,32.96833333,131.66833333,32,58.1,131,40.1,473,1,0,0,0,0,2009,11,20,,,
a,0808,佐伯,サイキ,32.95000000,131.90166667,32,57,131,54.1,2,1,1,1,1,0,9999,99,99,,,
a,0809,倉木,クラキ,32.89500000,131.39500000,32,53.7,131,23.7,483,1,0,0,0,0,2009,11,20,,,
a,0810,蒲江,カマエ,32.79500000,131.92333333,32,47.7,131,55.4,2,1,1,1,1,0,9999,99,99,,,
a,0931,院内,インナイ,33.42000000,131.31666667,33,25.2,131,19,90,1,1,1,1,0,9999,99,99,,,
a,0932,玖珠,クス,33.29166667,131.15500000,33,17.5,131,9.3,331,1,1,1,1,0,9999,99,99,1977年2月21日までの地点名「豊後玖珠」,,
a,0933,臼杵,ウスキ,33.13166667,131.79666667,33,7.9,131,47.8,30,1,0,0,0,0,9999,99,99,,,
a,0979,耶馬渓,ヤバケイ,33.44500000,131.11500000,33,26.7,131,6.9,100,1,0,0,0,0,9999,99,99,,,
a,1137,国見,クニミ,33.67500000,131.59000000,33,40.5,131,35.4,14,1,1,1,1,0,9999,99,99,,,
a,1142,宇目,ウメ,32.84500000,131.67500000,32,50.7,131,40.5,200,1,1,1,1,0,9999,99,99,,,
a,1157,別府,ベップ,33.35000000,131.47500000,33,21,131,28.5,263,1,0,0,0,0,2009,11,20,,,
a,1237,杵築,キツキ,33.41666667,131.59666667,33,25,131,35.8,5,1,1,1,1,0,9999,99,99,,,
a,1554,椿ヶ鼻,ツバキガハナ,33.19000000,130.91500000,33,11.4,130,54.9,843,1,0,0,0,0,9999,99,99,,,
a,0811,佐須奈,サスナ,34.64000000,129.40000000,34,38.4,129,24,5,1,1,1,1,0,1995,8,2,,,
s,47800,厳原,イヅハラ,34.19666667,129.29166667,34,11.8,129,17.5,3.7,1,1,1,1,1,9999,99,99,,,
s,47805,平戸,ヒラド,33.36000000,129.55000000,33,21.6,129,33,57.8,1,1,1,1,1,9999,99,99,,,
a,0814,松浦,マツウラ,33.34166667,129.71166667,33,20.5,129,42.7,14,1,1,1,1,0,9999,99,99,,,
a,0815,国見山,クニミヤマ,33.23500000,129.81333333,33,14.1,129,48.8,769,1,0,0,0,0,2009,11,20,,,
s,47812,佐世保,サセボ,33.15833333,129.72666667,33,9.5,129,43.6,3.9,1,1,1,1,1,9999,99,99,,,
a,0817,大瀬戸,オオセト,32.94833333,129.63166667,32,56.9,129,37.9,43,1,1,1,1,0,9999,99,99,,,
a,0818,長浦岳,ナガウラダケ,32.90833333,129.73833333,32,54.5,129,44.3,510,1,0,0,0,0,9999,99,99,,,
a,0819,五家原岳,ゴカハラダケ,32.94166667,130.07666667,32,56.5,130,4.6,776,1,0,0,0,0,2009,11,20,,,
a,0820,諫早,イサハヤ,32.84333333,130.02500000,32,50.6,130,1.5,15,1,0,0,0,0,9999,99,99,,,
s,47817,長崎,ナガサキ,32.73333333,129.86666667,32,44,129,52,26.9,1,1,1,1,1,9999,99,99,,,
s,47818,雲仙岳,ウンゼンダケ,32.73666667,130.26166667,32,44.2,130,15.7,677.5,1,1,1,1,1,9999,99,99,,,
s,47843,福江,フクエ,32.69333333,128.82666667,32,41.6,128,49.6,25.1,1,1,1,1,1,9999,99,99,,,
a,0922,口之津,クチノツ,32.61166667,130.19333333,32,36.7,130,11.6,13,1,1,1,1,0,9999,99,99,,,
a,0962,島原,シマバラ,32.74166667,130.37500000,32,44.5,130,22.5,6,1,1,1,1,0,9999,99,99,,,
a,1080,有川,アリカワ,32.98166667,129.11833333,32,58.9,129,7.1,11,1,0,0,0,0,1977,2,23,,,
a,1084,大村,オオムラ,32.91666667,129.91333333,32,55,129,54.8,3,1,1,1,0,0,9999,99,99,,,
a,1138,有川,アリカワ,32.98166667,129.11833333,32,58.9,129,7.1,11,1,1,1,1,0,9999,99,99,1999年12月21日までの地点名「上五島」,,
a,1144,芦辺,アシベ,33.80000000,129.72166667,33,48,129,43.3,97,1,1,1,1,0,9999,99,99,,,
a,1441,野母崎,ノモザキ,32.57833333,129.74000000,32,34.7,129,44.4,190,1,1,1,1,0,9999,99,99,,,
a,1442,深江,フカエ,32.72666667,130.31500000,32,43.6,130,18.9,200,1,0,0,0,0,2002,11,26,,,
a,1446,普賢岳,フゲンダケ,32.75000000,130.28500000,32,45,130,17.1,1100,1,0,0,0,0,2002,11,26,,,
a,1451,百花台,ヒャッカダイ,32.82000000,130.29166667,32,49.2,130,17.5,210,1,0,0,0,0,1998,2,28,,,
a,1452,千々石,チヂワ,32.78666667,130.19833333,32,47.2,130,11.9,20,1,0,0,0,0,1998,2,28,,,
a,1453,鰐浦,ワニウラ,34.69833333,129.44500000,34,41.9,129,26.7,63,1,1,1,1,0,9999,99,99,,,
a,1478,石田,イシダ,33.74833333,129.78500000,33,44.9,129,47.1,12,1,1,1,0,0,9999,99,99,,,
a,1479,上大津,カミオオヅ,32.66500000,128.83166667,32,39.9,128,49.9,77,1,1,1,0,0,9999,99,99,,,
